"거래금액","시군구","도로명주소","지번주소","아파트","거래유형","건축년도","전용면적","층","월","일","경도","위도","학교","학원","병원","술집","공공기관","문화시설","카페","역최단거리","가장 가까운 역","세대수","최고층","세대당주차대수","난방방식","현관구조","방개수","욕실개수","시군구대덕구","시군구동구","시군구서구","시군구유성구","시군구중구","거래유형중개거래","거래유형직거래","난방방식개별난방","난방방식중앙난방","난방방식지역난방","현관구조계단식","현관구조복도식","현관구조복합식"
84000,"유성구","유성구 도안동로 523","대전시 유성구 봉명동 1021","베르디움","중개거래",2014,84.9823,23,9,26,"127.346164457448","36.3500845719028",5,58,77,149,3,5,151,585,"유성온천역",970,25,1.31,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
4000,"유성구","유성구 문화원로 109","대전시 유성구 봉명동 640-3","하이랜드2","중개거래",2011,16.5798,9,9,27,"127.347926428578","36.359000910104",6,97,76,235,6,13,254,769,"갑천역",149,15,0.21,"개별난방","계단식",1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
9000,"유성구","유성구 유성대로668번길 81","대전시 유성구 구암동 596-6","유성타워","중개거래",1996,35.22,4,9,9,"127.334229725369","36.3524328594959",8,89,93,88,3,3,164,549,"유성시외버스정류소",59,8,0.91,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
17600,"유성구","유성구 도안대로549번길 60","대전시 유성구 구암동 611-31","스카이뷰리브","중개거래",2019,48.5098,8,9,15,"127.336775918122","36.349715603549",10,101,95,79,3,3,161,611,"유성온천역",99,9,0.72,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
21000,"유성구","유성구 도안대로549번길 60","대전시 유성구 구암동 611-31","스카이뷰리브","중개거래",2019,48.7799,9,9,22,"127.336775918122","36.349715603549",10,101,95,79,3,3,161,611,"유성온천역",99,9,0.72,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
20600,"유성구","유성구 계룡로60번길 86","대전시 유성구 구암동 609-2","우성햇살","중개거래",1993,84.9737,2,9,27,"127.335765736492","36.3512506261189",10,100,96,88,3,3,175,579,"유성온천역",136,18,3.32,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
10500,"유성구","유성구 유성대로680번길 18","대전시 유성구 구암동 600-1","조선","중개거래",1997,30.15,8,9,28,"127.331407016786","36.3539313565541",8,71,61,70,3,1,127,278,"유성시외버스정류소",79,9,0.43,"개별난방","복도식",1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
46900,"유성구","유성구 학하중앙로 60","대전시 유성구 덕명동 614","유성숲오투그란데3차","중개거래",2019,79.9955,18,9,1,"127.300154854213","36.346129275977",3,23,6,16,1,1,81,2417,"현충원역",662,29,1.3,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
47800,"유성구","유성구 학하중앙로 60","대전시 유성구 덕명동 614","유성숲오투그란데3차","중개거래",2019,79.9955,18,9,5,"127.300154854213","36.346129275977",3,23,6,16,1,1,81,2417,"현충원역",662,29,1.3,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
44000,"유성구","유성구 덕명로 63","대전시 유성구 덕명동 528","하우스토리네오미아","중개거래",2010,101.9479,12,9,11,"127.305448478672","36.3582502985852",2,1,0,1,0,1,29,1470,"현충원역",474,23,1.94,"지역난방","복합식",3,2,0,0,0,1,0,1,0,0,0,1,0,0,1
52000,"유성구","유성구 덕명로 26","대전시 유성구 덕명동 524","네오미아","중개거래",2010,101.407,14,9,12,"127.30177212715","36.3573870312301",2,1,0,8,0,2,42,1807,"현충원역",544,23,1.76,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
35000,"유성구","유성구 덕명로 26","대전시 유성구 덕명동 524","네오미아","중개거래",2010,83.907,10,9,12,"127.30177212715","36.3573870312301",2,1,0,8,0,2,42,1807,"현충원역",544,23,1.76,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
48000,"유성구","유성구 덕명로 26","대전시 유성구 덕명동 524","네오미아","중개거래",2010,101.407,7,9,16,"127.30177212715","36.3573870312301",2,1,0,8,0,2,42,1807,"현충원역",544,23,1.76,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
51500,"유성구","유성구 동서대로 725","대전시 유성구 원신흥동 529","어울림하트","중개거래",2011,74.82,13,9,4,"127.342716376224","36.3334996897506",8,73,16,19,1,2,120,2247,"유성온천역",1056,25,1.42,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
40000,"유성구","유성구 도안동로 446","대전시 유성구 원신흥동 485","양우내안애레이크힐","직거래",2015,70.9966,4,9,5,"127.348523219417","36.3445651296252",6,42,35,24,1,2,64,1198,"유성온천역",500,15,1.3,"지역난방","계단식",3,2,0,0,0,1,0,0,1,0,0,1,1,0,0
57800,"유성구","유성구 도안동로 446","대전시 유성구 원신흥동 485","양우내안애레이크힐","중개거래",2015,84.8419,15,9,7,"127.348523219417","36.3445651296252",6,42,35,24,1,2,64,1198,"유성온천역",500,15,1.3,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
51500,"유성구","유성구 동서대로 725","대전시 유성구 원신흥동 529","어울림하트","중개거래",2011,74.82,13,9,12,"127.342716376224","36.3334996897506",8,73,16,19,1,2,120,2247,"유성온천역",1056,25,1.42,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
53300,"유성구","유성구 동서대로 725","대전시 유성구 원신흥동 529","어울림하트","중개거래",2011,84.47,7,9,22,"127.342716376224","36.3334996897506",8,73,16,19,1,2,120,2247,"유성온천역",1056,25,1.42,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
52000,"유성구","유성구 도안동로 446","대전시 유성구 원신흥동 485","양우내안애레이크힐","중개거래",2015,70.9966,10,9,22,"127.348523219417","36.3445651296252",6,42,35,24,1,2,64,1198,"유성온천역",500,15,1.3,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
60000,"유성구","유성구 도안동로 446","대전시 유성구 원신흥동 485","양우내안애레이크힐","중개거래",2015,70.8329,9,9,26,"127.348523219417","36.3445651296252",6,42,35,24,1,2,64,1198,"유성온천역",500,15,1.3,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
83000,"유성구","유성구 상대복용로29번길 52","대전시 유성구 상대동 571","대전아이파크시티1단지","중개거래",2021,84.8389,3,9,1,"127.330532954435","36.3371270038429",4,59,13,5,0,2,73,2086,"유성온천역",1254,34,1.48,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
150000,"유성구","유성구 상대남로 26","대전시 유성구 상대동 487","트리풀시티","중개거래",2011,148.32,7,9,2,"127.335172688095","36.3405322502354",11,108,27,28,2,1,108,1568,"유성온천역",1828,30,2.06,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
121700,"유성구","유성구 상대복용로29번길 51","대전시 유성구 상대동 580","대전아이파크시티2단지","중개거래",2021,104.9571,34,9,2,"127.330751101764","36.3350588263339",4,67,15,10,0,2,88,2283,"유성온천역",1306,35,1.89,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
64300,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,3,9,2,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
60500,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,4,9,2,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
105000,"유성구","유성구 상대남로 26","대전시 유성구 상대동 487","트리풀시티","중개거래",2011,119.67,23,9,2,"127.335172688095","36.3405322502354",11,108,27,28,2,1,108,1568,"유성온천역",1828,30,2.06,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
90000,"유성구","유성구 상대남로 26","대전시 유성구 상대동 487","트리풀시티","중개거래",2011,101.92,10,9,2,"127.335172688095","36.3405322502354",11,108,27,28,2,1,108,1568,"유성온천역",1828,30,2.06,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
81500,"유성구","유성구 상대남로 26","대전시 유성구 상대동 487","트리풀시티","중개거래",2011,101.99,20,9,5,"127.335172688095","36.3405322502354",11,108,27,28,2,1,108,1568,"유성온천역",1828,30,2.06,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
81000,"유성구","유성구 상대남로 26","대전시 유성구 상대동 487","트리풀시티","중개거래",2011,101.92,2,9,8,"127.335172688095","36.3405322502354",11,108,27,28,2,1,108,1568,"유성온천역",1828,30,2.06,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
87000,"유성구","유성구 상대복용로29번길 52","대전시 유성구 상대동 571","대전아이파크시티1단지","중개거래",2021,84.8389,20,9,10,"127.330532954435","36.3371270038429",4,59,13,5,0,2,73,2086,"유성온천역",1254,34,1.48,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
52000,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","직거래",2014,84.95,23,9,11,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,0,1,0,0,1,1,0,0
127000,"유성구","유성구 상대복용로29번길 51","대전시 유성구 상대동 580","대전아이파크시티2단지","중개거래",2021,104.6659,32,9,11,"127.330751101764","36.3350588263339",4,67,15,10,0,2,88,2283,"유성온천역",1306,35,1.89,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
85000,"유성구","유성구 상대복용로29번길 52","대전시 유성구 상대동 571","대전아이파크시티1단지","중개거래",2021,84.8389,28,9,12,"127.330532954435","36.3371270038429",4,59,13,5,0,2,73,2086,"유성온천역",1254,34,1.48,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
119000,"유성구","유성구 상대복용로29번길 51","대전시 유성구 상대동 580","대전아이파크시티2단지","중개거래",2021,104.6659,18,9,13,"127.330751101764","36.3350588263339",4,67,15,10,0,2,88,2283,"유성온천역",1306,35,1.89,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
86600,"유성구","유성구 상대복용로29번길 51","대전시 유성구 상대동 580","대전아이파크시티2단지","중개거래",2021,84.8218,13,9,14,"127.330751101764","36.3350588263339",4,67,15,10,0,2,88,2283,"유성온천역",1306,35,1.89,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
81000,"유성구","유성구 상대복용로29번길 52","대전시 유성구 상대동 571","대전아이파크시티1단지","중개거래",2021,84.8389,4,9,16,"127.330532954435","36.3371270038429",4,59,13,5,0,2,73,2086,"유성온천역",1254,34,1.48,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
65000,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,14,9,21,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
66000,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,12,9,22,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
91500,"유성구","유성구 상대로 17","대전시 유성구 상대동 462","한라비발디","중개거래",2011,124.8333,10,9,23,"127.333943024733","36.3441512168759",9,80,24,37,3,1,108,1257,"유성온천역",752,28,2.03,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
83500,"유성구","유성구 상대복용로29번길 52","대전시 유성구 상대동 571","대전아이파크시티1단지","중개거래",2021,84.8389,4,9,23,"127.330532954435","36.3371270038429",4,59,13,5,0,2,73,2086,"유성온천역",1254,34,1.48,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
64500,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.95,17,9,23,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
63800,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,6,9,23,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
126000,"유성구","유성구 상대남로 26","대전시 유성구 상대동 487","트리풀시티","중개거래",2011,139.09,8,9,23,"127.335172688095","36.3405322502354",11,108,27,28,2,1,108,1568,"유성온천역",1828,30,2.06,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
93000,"유성구","유성구 상대로 17","대전시 유성구 상대동 462","한라비발디","중개거래",2011,124.8333,7,9,23,"127.333943024733","36.3441512168759",9,80,24,37,3,1,108,1257,"유성온천역",752,28,2.03,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
63600,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,9,9,24,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
65000,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,14,9,24,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
85000,"유성구","유성구 상대로 17","대전시 유성구 상대동 462","한라비발디","중개거래",2011,101.9252,5,9,25,"127.333943024733","36.3441512168759",9,80,24,37,3,1,108,1257,"유성온천역",752,28,2.03,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
64000,"유성구","유성구 상대로 16","대전시 유성구 상대동 464","트리풀시티(5단지)","중개거래",2014,84.89,9,9,25,"127.337183787195","36.3445278208114",13,87,25,37,4,1,118,1089,"유성온천역",1220,25,1.2,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
118000,"유성구","유성구 상대복용로29번길 51","대전시 유성구 상대동 580","대전아이파크시티2단지","중개거래",2021,104.6659,12,9,28,"127.330751101764","36.3350588263339",4,67,15,10,0,2,88,2283,"유성온천역",1306,35,1.89,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
38000,"유성구","유성구 문화원로 13","대전시 유성구 장대동 344","드림월드","중개거래",2002,84.7352,11,9,1,"127.338491121865","36.3625923378174",5,98,57,175,2,7,200,956,"구암역",592,15,1.44,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
29000,"유성구","유성구 유성대로730번길 78","대전시 유성구 장대동 284-2","천용아이빌","중개거래",2003,28.91,11,9,2,"127.337011402724","36.3576714203231",4,83,86,181,2,6,207,574,"구암역",131,13,0.53,"개별난방","계단식",1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
39000,"유성구","유성구 유성대로783번길 38","대전시 유성구 장대동 323-2","월드컵패밀리타운","중개거래",2002,84.9153,10,9,10,"127.336080018382","36.3637957234515",4,88,42,80,1,7,131,923,"구암역",556,22,1.61,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
49000,"유성구","유성구 문화원로 13","대전시 유성구 장대동 344","드림월드","중개거래",2002,99.0063,11,9,11,"127.338491121865","36.3625923378174",5,98,57,175,2,7,200,956,"구암역",592,15,1.44,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
31000,"유성구","유성구 유성대로736번길 62","대전시 유성구 장대동 283-4","갤러리빌2","중개거래",2004,31.2,8,9,15,"127.337086824504","36.3583935895268",4,80,85,181,2,8,203,601,"구암역",147,14,0.5,"개별난방","복도식",1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
38000,"유성구","유성구 유성대로783번길 38","대전시 유성구 장대동 323-2","월드컵패밀리타운","중개거래",2002,84.9153,5,9,21,"127.336080018382","36.3637957234515",4,88,42,80,1,7,131,923,"구암역",556,22,1.61,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
43500,"유성구","유성구 문화원로 13","대전시 유성구 장대동 344","드림월드","중개거래",2002,84.7352,12,9,26,"127.338491121865","36.3625923378174",5,98,57,175,2,7,200,956,"구암역",592,15,1.44,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
68000,"유성구","유성구 은구비남로 34","대전시 유성구 노은동 520-1","열매마을8단지(계룡새미래)","중개거래",2001,99.902,21,9,5,"127.319285745595","36.3707891150431",7,200,44,37,3,4,112,393,"노은역",814,25,2.02,"개별난방","계단식",4,2,0,0,0,1,0,1,0,1,0,0,1,0,0
51000,"유성구","유성구 왕가봉로 23","대전시 유성구 노은동 552-3","열매마을11단지(계룡리슈빌)","중개거래",2003,102,15,9,9,"127.31450284296","36.3650902496293",3,94,11,21,2,3,66,934,"현충원역",635,18,1.94,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
76500,"유성구","유성구 은구비남로 34","대전시 유성구 노은동 520-1","열매마을8단지(계룡새미래)","중개거래",2001,129.772,1,9,14,"127.319285745595","36.3707891150431",7,200,44,37,3,4,112,393,"노은역",814,25,2.02,"개별난방","계단식",4,2,0,0,0,1,0,1,0,1,0,0,1,0,0
62000,"유성구","유성구 은구비남로 56","대전시 유성구 노은동 521","열매마을9단지(금성백조)","중개거래",2002,84.9761,7,9,16,"127.321898125703","36.3715069187653",7,202,44,37,4,4,113,464,"노은역",646,20,1.24,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
86000,"유성구","유성구 은구비남로 34","대전시 유성구 노은동 520-1","열매마을8단지(계룡새미래)","중개거래",2001,129.772,10,9,18,"127.319285745595","36.3707891150431",7,200,44,37,3,4,112,393,"노은역",814,25,2.02,"개별난방","계단식",4,2,0,0,0,1,0,1,0,1,0,0,1,0,0
50500,"유성구","유성구 왕가봉로 23","대전시 유성구 노은동 552-3","열매마을11단지(계룡리슈빌)","중개거래",2003,102,8,9,25,"127.31450284296","36.3650902496293",3,94,11,21,2,3,66,934,"현충원역",635,18,1.94,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
27500,"유성구","유성구 노은서로210번길 32","대전시 유성구 지족동 858","열매마을4단지(계룡,현대)","중개거래",2001,59.982,2,9,2,"127.316442301696","36.3769766561474",6,199,48,27,4,4,118,340,"노은역",1084,21,1.05,"개별난방","계단식",2,1,0,0,0,1,0,1,0,1,0,0,1,0,0
49000,"유성구","유성구 지족로 317","대전시 유성구 지족동 977","반석마을1단지(호반리젠시빌)","중개거래",2005,84.989,7,9,2,"127.311537406123","36.3884291160638",7,129,44,21,2,0,109,497,"반석역",536,25,1.22,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
32800,"유성구","유성구 노은서로210번길 32","대전시 유성구 지족동 858","열매마을4단지(계룡,현대)","중개거래",2001,59.982,16,9,2,"127.316442301696","36.3769766561474",6,199,48,27,4,4,118,340,"노은역",1084,21,1.05,"개별난방","계단식",2,1,0,0,0,1,0,1,0,1,0,0,1,0,0
