"거래금액","건축년도","전용면적","층","학교","학원","병원","술집","공공기관","문화시설","카페","역최단거리","세대수","최고층","세대당주차대수","방개수","욕실개수","시군구대덕구","시군구동구","시군구서구","시군구유성구","시군구중구","거래유형중개거래","거래유형직거래","난방방식개별난방","난방방식중앙난방","난방방식지역난방","현관구조계단식","현관구조복도식","현관구조복합식"
31900,1994,65.76,15,15,162,79,59,6,5,145,462,1950,15,0.94,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
77000,1994,126.45,3,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
40700,1994,84.93,15,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
59900,1994,123.87,9,12,143,70,40,6,16,121,738,780,15,1.37,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
42000,1995,84.57,12,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
32500,1995,60.72,14,12,134,65,96,8,4,158,219,1080,15,1.01,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
15500,1993,41.85,5,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
53500,1994,101.85,8,12,143,70,40,6,16,121,738,780,15,1.37,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
33000,1994,65.76,14,15,162,79,59,6,5,145,462,1950,15,0.94,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
16000,1993,41.85,8,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
36300,1995,84.57,3,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
30300,1994,63.24,7,12,148,64,80,6,6,132,469,1260,15,0.97,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
51000,1994,101.91,5,12,143,70,40,6,16,121,738,780,15,1.37,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
23000,1993,59.76,12,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
67500,1994,101.88,11,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
85000,1994,126.45,14,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
27000,1995,60.72,1,12,134,65,96,8,4,158,219,1080,15,1.01,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
41000,1994,84.93,5,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
38000,1994,84.36,4,12,148,64,80,6,6,132,469,1260,15,0.97,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
42000,1994,84.93,5,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
29400,1994,63.24,15,12,148,64,80,6,6,132,469,1260,15,0.97,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
39500,1994,84.94,9,11,99,38,71,9,3,142,101,360,15,0.84,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
36000,1994,84.94,14,11,99,38,71,9,3,142,101,360,15,0.84,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
16000,1986,59.4,9,6,125,36,30,3,2,129,5203,780,12,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
15300,1986,59.4,7,6,125,36,30,3,2,129,5203,780,12,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
15600,1986,59.4,5,6,125,36,30,3,2,129,5203,780,12,1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0
47850,2010,84.9967,5,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
53300,2014,84.9132,8,6,106,6,6,3,0,70,4266,1236,35,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
57000,2012,84.9199,9,7,90,16,19,1,3,129,2525,645,25,1.22,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
51300,2011,84.9334,3,7,118,17,14,1,3,112,2756,885,25,1.22,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
49200,2010,84.9818,8,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
43000,2010,84.9398,1,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,0,1,0,0,1,1,0,0
49000,2014,84.9823,2,7,98,26,25,2,1,119,4523,957,25,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
54000,2012,84.9542,4,7,90,16,19,1,3,129,2525,645,25,1.22,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
44500,2010,84.9884,1,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
49200,2010,84.9884,13,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
75500,2021,84.9594,1,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
49500,2010,84.9967,10,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
54800,2010,84.9967,6,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
59300,2013,84.93,5,5,72,3,7,1,2,53,3519,1053,25,1.23,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
48000,2010,84.9818,11,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
47700,2010,84.9818,20,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
14500,1999,49.63,2,11,111,66,69,3,3,151,6339,1188,25,0.81,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19000,1997,59.47,20,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,0,1,0,1,0,1,0,0
37700,2002,84.65,4,8,152,56,69,3,4,147,6137,750,23,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
19000,1999,59.47,22,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19700,1999,59.47,6,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
23000,1999,59.72,10,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
35000,2017,59.98,5,5,113,37,63,1,3,107,6256,819,29,1.06,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
19500,1997,59.47,3,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
12800,1997,39.65,12,6,87,29,53,1,1,80,5013,1734,25,0.52,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1
19000,1999,59.47,22,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
20000,1999,59.47,7,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
41000,2019,74.8154,23,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
28800,2000,84.71,2,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
73000,2017,95.0081,11,10,154,64,65,2,3,133,6654,994,25,1.37,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
45700,2019,74.8154,7,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
34200,2017,59.98,5,5,113,37,63,1,3,107,6256,819,29,1.06,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
19800,1999,59.47,18,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
15000,2000,49.92,10,10,146,64,65,2,3,134,6593,1030,20,0.84,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19500,2000,59.69,6,10,146,64,65,2,3,134,6593,1030,20,0.84,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
55000,2018,84.882,7,10,95,50,40,3,3,120,6661,954,25,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
33700,2016,59.92,8,6,130,40,63,1,2,112,6622,1401,25,1.16,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
19000,1999,59.65,22,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
28700,2000,84.71,4,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
50000,2019,84.8064,21,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
47000,2016,84.8694,5,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
19700,1999,59.65,13,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
14300,2000,49.92,17,10,146,64,65,2,3,134,6593,1030,20,0.84,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
52200,2017,75.1745,21,10,154,64,65,2,3,133,6654,994,25,1.37,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
47500,2016,84.8694,18,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
41500,2016,74.8739,21,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
52000,2019,84.8064,13,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
29900,2000,84.94,15,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
34500,2017,59.98,12,5,113,37,63,1,3,107,6256,819,29,1.06,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
16600,1997,59.47,5,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
36200,2000,99.97,2,10,172,74,71,3,3,159,6032,940,19,1.72,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
13900,1999,49.63,4,11,111,66,69,3,3,151,6339,1188,25,0.81,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
33500,2000,84.71,17,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
42000,2005,84.5204,2,9,204,75,92,3,5,213,5813,748,23,1.41,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
21000,1999,59.65,3,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
34500,2002,84.67,4,8,152,56,69,3,4,147,6137,750,23,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
29500,2000,84.71,5,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
49000,2019,74.9794,9,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
10900,1997,49.59,1,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
18500,1997,59.47,1,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
42300,2000,99.97,8,10,172,74,71,3,3,159,6032,940,19,1.72,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
50000,1998,134.9,16,9,152,53,65,2,1,124,5281,1251,24,1.58,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
18900,1999,59.72,6,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
28650,2016,51.99,9,6,130,40,63,1,2,112,6622,1401,25,1.16,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
20800,1997,59.47,5,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19900,1997,59.47,12,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
54400,2019,84.8064,22,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
43000,2000,119.72,15,10,172,74,71,3,3,159,6032,940,19,1.72,4,2,0,0,1,0,0,1,0,0,1,0,1,0,0
48500,2019,74.9794,20,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
42500,2018,59.977,15,10,95,50,40,3,3,120,6661,954,25,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
26500,2000,84.94,5,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
52800,2019,84.8064,25,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
45000,2005,99.0655,3,9,204,75,92,3,5,213,5813,748,23,1.41,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
38000,1998,92.78,3,9,152,53,65,2,1,124,5281,1251,24,1.58,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
16000,1999,49.76,13,10,168,76,68,3,3,151,6297,2187,23,0.62,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19600,1999,59.65,13,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
31300,2000,84.94,15,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
45000,2005,84.5204,5,9,204,75,92,3,5,213,5813,748,23,1.41,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
44700,1998,92.78,12,9,152,53,65,2,1,124,5281,1251,24,1.58,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
17000,1997,49.59,12,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
32400,1997,84.79,14,5,31,23,17,1,1,63,4931,660,25,1.04,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
52900,2019,84.8064,8,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
13200,1997,39.65,12,6,87,29,53,1,1,80,5013,1734,25,0.52,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1
18000,1999,59.47,3,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
20000,1999,59.47,9,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
48800,2000,119.72,10,10,172,74,71,3,3,159,6032,940,19,1.72,4,2,0,0,1,0,0,1,0,0,1,0,1,0,0
51900,2019,84.8064,17,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
16000,1999,49.76,9,10,168,76,68,3,3,151,6297,2187,23,0.62,2,1,0,0,1,0,0,0,1,0,1,0,1,0,0
54400,2018,84.882,10,10,95,50,40,3,3,120,6661,954,25,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
21000,1999,59.47,17,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
35500,2002,84.67,13,8,152,56,69,3,4,147,6137,750,23,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
25000,1995,59.88,6,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
61000,1996,127.71,1,10,98,50,39,2,39,93,1260,788,17,1.4,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
28600,1993,59.89,12,8,96,58,39,2,37,101,1275,1230,15,0.5,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0
23500,1995,59.88,5,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
25700,1995,59.88,4,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
25200,1995,59.88,3,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
28900,1993,59.89,5,8,96,58,39,2,37,101,1275,1230,15,0.5,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
15750,1995,59.996,11,9,76,36,17,4,0,62,6514,1320,15,0.49,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
13300,1995,49.5,13,9,76,36,17,4,0,62,6514,1320,15,0.49,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
26000,1998,84.99,8,6,48,34,16,3,0,56,6817,864,15,1.02,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
15000,1995,59.996,6,9,76,36,17,4,0,62,6514,1320,15,0.49,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0
18700,1995,59.996,9,9,76,36,17,4,0,62,6514,1320,15,0.49,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
18500,1996,60,6,11,79,37,17,4,0,63,6322,784,14,0.85,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0
14000,1995,49.5,9,9,76,36,17,4,0,62,6514,1320,15,0.49,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
16800,1996,60,7,11,79,37,17,4,0,63,6322,784,14,0.85,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0
13000,1995,49.5,4,9,76,36,17,4,0,62,6514,1320,15,0.49,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
31500,2005,84.9783,13,5,40,26,17,2,0,46,5816,405,15,1.24,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
29000,2005,84.9526,6,5,40,26,17,2,0,46,5816,405,15,1.24,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
32800,2005,84.9385,4,5,40,26,17,2,0,46,5816,405,15,1.24,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
31000,2006,84.76,6,2,16,1,2,0,0,16,4859,600,15,1.11,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
23500,2004,59.75,13,1,9,1,2,0,0,14,4730,676,15,1,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
30900,2006,84.76,11,2,16,1,2,0,0,16,4859,600,15,1.11,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
25700,2004,84.65,2,1,9,1,2,0,0,14,4730,676,15,1,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
21000,2004,59.73,7,1,9,1,2,0,0,14,4730,676,15,1,3,2,0,0,0,1,0,0,1,1,0,0,1,0,0
55000,2011,119.3319,19,3,25,6,17,1,1,86,2516,1000,25,1.74,3,3,0,0,0,1,0,1,0,0,0,1,1,0,0
36000,2018,59.898,10,3,26,6,17,2,1,68,2330,778,29,1.57,2,2,0,0,0,1,0,1,0,0,0,1,1,0,0
46000,2011,103.3658,2,3,25,6,17,1,1,86,2516,1000,25,1.74,3,2,0,0,0,1,0,0,1,0,0,1,1,0,0
47500,2011,103.3658,11,3,25,6,17,1,1,86,2516,1000,25,1.74,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
51000,2011,100.6104,18,3,25,7,6,1,1,46,2946,704,25,1.63,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
52000,2011,119.3319,4,3,25,6,17,1,1,86,2516,1000,25,1.74,3,3,0,0,0,1,0,1,0,0,0,1,1,0,0
44500,2018,84.8953,1,3,26,6,17,2,1,68,2330,778,29,1.57,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
46000,2011,92.8934,17,3,25,6,17,1,1,86,2516,1000,25,1.74,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
64000,2011,128.541,4,3,25,7,6,1,1,46,2946,704,25,1.63,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
25000,2006,84.98,2,4,90,98,243,4,13,277,690,65,14,1.36,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
28000,2004,106.602,7,4,85,52,234,6,11,249,296,66,15,0.92,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
7650,2016,26.7592,8,6,88,95,239,4,13,260,661,160,8,0.53,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
5250,2012,25.087,2,4,94,66,224,6,11,248,482,63,8,0.26,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
58000,2010,74.78,7,9,96,78,53,3,4,129,758,854,25,1.35,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
5900,2013,18.458,12,4,74,73,214,6,11,231,447,140,13,0.28,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
6770,2014,17.55,20,6,95,96,236,3,11,274,320,299,29,0.85,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
11000,2020,24.4666,8,5,91,87,156,2,4,193,419,83,9,0.72,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
50900,2010,84.61,2,9,96,78,53,3,4,129,758,854,25,1.35,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
68500,2014,84.9241,7,5,80,71,33,2,4,116,848,1102,25,1.44,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
11600,2020,23.7806,9,4,71,73,212,6,11,237,432,143,15,0.61,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
6250,2011,28.6579,5,10,124,107,196,3,6,214,276,254,15,0.41,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
10000,2011,34.7345,6,10,124,107,196,3,6,214,276,254,15,0.41,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
30000,2006,103.77,20,6,93,97,237,3,12,274,336,168,24,1.98,3,2,0,0,0,1,0,0,1,1,0,0,1,0,0
55000,2010,84.97,10,9,96,78,53,3,4,129,758,854,25,1.35,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
72500,2014,84.9686,23,5,80,71,33,2,4,116,848,1102,25,1.44,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
11300,2019,25.3661,11,7,94,98,240,3,12,284,446,299,20,0.6,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
6700,2014,17.55,13,6,95,96,236,3,11,274,320,299,29,0.85,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
18800,2006,68.267,11,8,127,105,192,3,5,216,334,210,15,1.2,2,1,0,0,0,1,0,1,0,1,0,0,1,0,0
60500,2010,84.78,9,9,96,78,53,3,4,129,758,854,25,1.35,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
27200,2006,96.04,6,6,93,97,237,3,12,274,336,168,24,1.98,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
7500,2015,23.3496,12,7,88,104,208,2,6,230,144,299,15,0.48,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
6200,2011,28.6579,7,10,124,107,196,3,6,214,276,254,15,0.41,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
52000,2010,74.9,13,9,96,78,53,3,4,129,758,854,25,1.35,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
70000,2014,84.9686,18,5,80,71,33,2,4,116,848,1102,25,1.44,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
64500,2008,165.315,6,7,124,109,203,2,6,234,79,168,27,3.28,4,2,0,0,0,1,0,1,0,1,0,0,1,0,0
84000,2014,84.9823,23,5,58,77,149,3,5,151,585,970,25,1.31,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
4000,2011,16.5798,9,6,97,76,235,6,13,254,769,149,15,0.21,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
9000,1996,35.22,4,8,89,93,88,3,3,164,549,59,8,0.91,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
17600,2019,48.5098,8,10,101,95,79,3,3,161,611,99,9,0.72,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
21000,2019,48.7799,9,10,101,95,79,3,3,161,611,99,9,0.72,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
20600,1993,84.9737,2,10,100,96,88,3,3,175,579,136,18,3.32,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
10500,1997,30.15,8,8,71,61,70,3,1,127,278,79,9,0.43,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
46900,2019,79.9955,18,3,23,6,16,1,1,81,2417,662,29,1.3,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
47800,2019,79.9955,18,3,23,6,16,1,1,81,2417,662,29,1.3,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
44000,2010,101.9479,12,2,1,0,1,0,1,29,1470,474,23,1.94,3,2,0,0,0,1,0,1,0,0,0,1,0,0,1
52000,2010,101.407,14,2,1,0,8,0,2,42,1807,544,23,1.76,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
35000,2010,83.907,10,2,1,0,8,0,2,42,1807,544,23,1.76,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
48000,2010,101.407,7,2,1,0,8,0,2,42,1807,544,23,1.76,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
51500,2011,74.82,13,8,73,16,19,1,2,120,2247,1056,25,1.42,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
40000,2015,70.9966,4,6,42,35,24,1,2,64,1198,500,15,1.3,3,2,0,0,0,1,0,0,1,0,0,1,1,0,0
57800,2015,84.8419,15,6,42,35,24,1,2,64,1198,500,15,1.3,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
51500,2011,74.82,13,8,73,16,19,1,2,120,2247,1056,25,1.42,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
53300,2011,84.47,7,8,73,16,19,1,2,120,2247,1056,25,1.42,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
52000,2015,70.9966,10,6,42,35,24,1,2,64,1198,500,15,1.3,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
60000,2015,70.8329,9,6,42,35,24,1,2,64,1198,500,15,1.3,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
83000,2021,84.8389,3,4,59,13,5,0,2,73,2086,1254,34,1.48,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
150000,2011,148.32,7,11,108,27,28,2,1,108,1568,1828,30,2.06,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
121700,2021,104.9571,34,4,67,15,10,0,2,88,2283,1306,35,1.89,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
64300,2014,84.89,3,13,87,25,37,4,1,118,1089,1220,25,1.2,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
60500,2014,84.89,4,13,87,25,37,4,1,118,1089,1220,25,1.2,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
105000,2011,119.67,23,11,108,27,28,2,1,108,1568,1828,30,2.06,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
90000,2011,101.92,10,11,108,27,28,2,1,108,1568,1828,30,2.06,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
81500,2011,101.99,20,11,108,27,28,2,1,108,1568,1828,30,2.06,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
